,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
4,12836125,5677352,556,6,12.0,0,V***,随申码颜色错误，紧急！,"2月4日晚本人与父亲两人随申码变黄码，现滞留上海四日，严重影响后续工作和生活。另外三人仍是绿码且已持绿码返粤。
望尽快查清并告知赋黄码...",1644283283,101.95.6.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1644540453, 上海市,,,False,2022-02-08
5,12835446,5570408,555,2,7.0,0,天***,踏实办事，让上海环境更加卫生美丽,上海北京西路上银发大厦西侧有一处公共绿地，我因为路过偶然发现本来用作行人居民休闲歇脚，绿化美化城市的这块绿地却非常脏：地上污水小便横流...,1644277666,218.78.170.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1644315030, 上海市,,,False,2022-02-07
6,12835421,5677606,556,2,12.0,0,张***,妻子待产在即，随申码变黄码,本人1月26从深圳宝安机场乘坐zH9501到上海，在深期间从未去中高风险地区，且在1月23，24，25，31，多轮核酸均为阴性，2月2...,1644277433,183.192.14.*,已办理,已办理,未交办,0,0,上海市市长龚正,投诉,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1644315030, 上海市,,,False,2022-02-07
7,12833819,5386189,957,6,7.0,0,肖***,市区老弄堂停车难,"尊敬的领导：

       本人现居住地为上海虹口区四川北路街道四川北路1906弄的老弄堂余庆坊，是旧区也没有任何停车地方，因刚拍到...",1644239919,101.86.67.*,已办理,已办理,未交办,0,0,虹口区委书记郭芳,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1644309783, 上海市,,,False,2022-02-07
8,12833123,5574995,971,6,6.0,0,安***,金山铁路，上海南站到车墩站晚上7点至8点无车,金山铁路，上海南站到车墩站晚上7点至8点无车辆问题；晚上7点至8点期间，正值下班高峰期，站站停小火车，上一班为6点57，下一班为8点0...,1644234150,140.207.23.*,已办理,已办理,未交办,0,0,金山区委书记刘健,求助,交通,微信小程序,,,,,0,1,0.0,,,,,,0,2,1644297338, 上海市,,,False,2022-02-07
9,12832981,4041514,555,6,2.0,0,s***,因无法开具生育情况证明，无法办理投靠类落户,您好，我是广西人，丈夫是上海人，结婚满十年办理投靠类落户，但需要申请人户籍地县级以上计划生育部门出具的生育子女情况证明，而老家无法开具...,1644232762,183.192.128.*,已办理,已办理,未交办,0,4,上海市委书记李强,求助,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1644278662, 上海市,,,False,2022-02-07
0,12832884,5444803,556,1,14.0,0,H***,第二轮“双一流”建设名单何时公布,上海市高校中是否有新增的一流高校或者一流学科？谢谢！,1644231959,117.88.158.*,已办理,已办理,未交办,0,0,上海市市长龚正,咨询,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1644297338, 江苏省 南京市,,,False,2022-02-07
1,12831495,4792831,943,1,7.0,0,横***,旧区改造,在这个繁华大都市作为上海的市中心黄浦区是中心的中心居然还会有这种房子的存在。前门文庙后门复兴东路隧道。出去大马路就是中华路的另一边高楼...,1644220696,116.227.30.*,已办理,已一次评价,未交办,0,0,黄浦区委书记杲云,咨询,城建,PC浏览器,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1644278891, 上海市,,,False,2022-02-07
2,12831348,1260189,546,6,12.0,0,含***,孩子得了罕见病，医保异地就医遇难,2022年2月7来到上海东方医院就诊，需要住院治疗。我给我当地医保打电话备案，得到的回复是：满足一下三点就可以按规定报销，否则下浮百分...,1644219262,39.144.105.*,已办理,已一次评价,线下交办,0,1,山西省省长蓝佛安,求助,医疗,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1644747799, 北京市,,,False,2022-02-07
3,12830872,3597267,777,2,7.0,0,L***,南开区王顶堤堤南里的物业公预收车位费不给退,南开区王顶堤街道，堤中里、堤北里和堤南里原先的物业公司上海钰鼎物业，合同期到2021.12.31到期，被业主委员会决定更换物业。,1644215325,114.246.98.*,已办理,已一次评价,线下交办,0,0,南开区委书记杨兵,投诉,城建,PC浏览器,,,,,0,1,0.0,,3.1,1.0,5.0,4.0,0,1,1644221166, 北京市,,,False,2022-02-07
4,12830415,3475984,1031,6,11.0,0,一***,紫云英人才购房补贴政策应该惠及所有博士群体,"尊敬的单书记：
      您好，本人系2021年7月1日入职安徽工程大学的非芜湖市户籍上海高校毕业的博士，同时我也是一名安徽人，我非...",1644211444,223.246.205.*,已办理,已一次评价,未交办,0,1,芜湖市委书记单向前,求助,就业,PC浏览器,,,,,0,1,,,1.9,1.0,1.0,4.0,0,0,1644226349, 安徽省 合肥市,,,False,2022-02-07
5,12829669,5675219,4443,2,11.0,0,W***,投诉公司不发,11.28号，入职上海圣路劳务派遣有限公司合肥分公司，到今天2月7号一分钱没收到，公司地址合肥市瑶海区站西路宝文国际11层1121.公...,1644204811,220.205.244.*,已办理,已办理,线下交办,0,0,瑶海区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1644226195, 北京市,,,False,2022-02-07
6,12829214,5675041,1287,2,5.0,0,市***,海旅免税城线上购物体验差,1.2022年2月6日下午，在线上海旅免税城小程序下单，校验离岛无法通过（已提前买好2.8的火车离岛车票K512），问客服，客服说系统...,1644201502,113.58.24.*,已办理,已一次评价,线下交办,0,0,三亚市委书记周红波,投诉,旅游,手机浏览器,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1644226195, 海南省 海口市,,,False,2022-02-07
7,12827598,5674654,561,2,2.0,0,c***,跨省社保转移困难,本月即要在上海办理退休。因广德原单位未按时交纳2000-2004年养老金个人部分，于2018年补交。在社保转移申请中，只因这补交部分，...,1644174772,112.10.164.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,投诉,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1644197988, 浙江省 杭州市,,,False,2022-02-06
8,12827556,5674615,1573,1,14.0,0,太***,学籍恢复,孩子在外工作几年了，想回来参加高考，但是他没有学籍了，也没参加会考，没有毕业证，所以想问下，能否恢复学籍，你们有没有恢复学籍的规定，就是控制高中辍学的规定，让高中主动退学的学生继续回来就读的规定，据我...,1644169648,58.243.250.*,已办理,已一次评价,未交办,0,0,亳州市市长邓真晓,咨询,教育,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1644202016, 安徽省 合肥市,,,False,2022-02-06
9,12827219,5674427,1289,5,1.0,0,在***,关于成都城市交通管理的建议,对比长江三角洲地区特别是杭州、上海等城市交通管理工作，结合成都目前城市交通管理的情况，特建议如下：1、建议在节假日及平峰时段允许社会车...,1644159883,118.112.118.*,已办理,已办理,未交办,0,1,成都市委书记施小琳,建言,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1644197001, 四川省 成都市,,,False,2022-02-06
0,12826980,5674352,845,2,2.0,0,洋***,生龙国际疫情防控工作,新年期间，生龙国际商场禁止行程码中带星号的市民进入，对上海市、北京市等直辖市由于不同区域产生的疫情并不能针对性的防范；政策中指出疫情防...,1644157142,118.73.24.*,已办理,已办理,未交办,0,0,临汾市委书记闫晨曦,投诉,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1644226195, 山西省 临汾市,,,False,2022-02-06
1,12825450,5673819,1117,5,5.0,0,大***,关于挖掘、传承济宁运河文化的建议,，咱们济宁不仅要抓住机遇积极响应，还应该多方联动保持运河文化的持续璀璨，在此我想提几点建议：希望城市建设部门多规划、多关注，在运河包装上下功夫，灯光打造、设施完善，把济宁运河塑造成城市的地标名片，就如...,1644136297,60.211.238.*,已办理,已办理,未交办,0,0,济宁市委书记林红玉,建言,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1644193303, 山东省 济宁市,,,False,2022-02-06
2,12825047,5672998,964,6,7.0,0,W***,工地工资不给,上海闵行区星河湾三期1栋和3栋线条安装的，在匠星装饰工公司外包的不知名公司上班，去年工资还不给，老板电话不接，微信拉黑，望领导帮忙解决...,1644129698,120.227.204.*,已办理,已办理,未交办,0,0,闵行区区长陈华文,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,3,1644140501, 河南省,,,False,2022-02-06
3,12824828,5673493,556,5,6.0,0,王***,关于上海摩托车牌发行与控价建议,尊敬的市长以及各位领导，您们好，一、概况本人是上海人，在19年买了汽车，用途是上下班代步。但在这几年驾驶下来，随着新能源车辆的增多，将...,1644126469,114.86.174.*,已办理,已办理,未交办,0,1,上海市市长龚正,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1644139601, 上海市,,,False,2022-02-06
4,12824424,1432840,561,2,6.0,0,w***,沪陕高速六安至合肥段，何时能畅通,上海，江苏，河南路段都没类似情况,1644120388,223.104.35.*,已办理,已办理,未交办,0,1,安徽省委书记郑栅洁,投诉,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1644141030, 北京市,,,False,2022-02-06
5,12824284,4796308,581,6,6.0,0,d***,投诉,1月28号下午2点48分，我在三峡中心医院公交车站乘坐6路公交车到国本路车站，上车刷卡时我用的小米手机上的上海交通联合卡，第一次刷完，...,1644118685,183.226.88.*,已办理,已办理,线上交办,0,0,重庆市委书记陈敏尔,求助,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1644193165, 山西省,,,False,2022-02-06
6,12824196,5672752,1044,5,7.0,0,五***,尽快建设安庆站北广场的建议,建议尽快对接中铁上海公司筹划建设安庆站北广场，并做好必要预留。同时，安庆汽车站与火车站约一公里的路程，乘客戏称“打车嫌近、步行太远”，...,1644117396,120.242.198.*,已办理,已办理,线下交办,0,0,安庆市市长张君毅,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1644126672, 北京市,,,False,2022-02-06
7,12822957,1465568,561,1,7.0,0,l***,领导你好咨询新农村合村并镇问题,领导你好；本次春节从上海到无锡然后无锡坐高铁到淮北市；我老家是淮北市濉溪镇王冲孜村北刘庄的原本16年就公示出来要拆迁；后来一直没拆；在...,1644093491,114.88.228.*,已办理,已办理,未交办,0,1,安徽省委书记郑栅洁,咨询,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1644114297, 上海市,,,False,2022-02-05
8,12822139,1293960,555,2,14.0,0,革***,上海掌小门教育科技有限公司不讲诚信拒绝退款,本人于2019年10月13日充值掌门一对一培训课时6636元，2019年11月6日充值13099元，2020年6月15日再次充值25299元，总共充值45034元。上了部分课时后，由于国家多部门对校外...,1644068072,222.172.176.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,投诉,教育,PC浏览器,,,,,0,1,0.0,,2.5,1.0,3.0,4.0,0,1,1644113349, 云南省 昆明市,,,False,2022-02-05
9,12821554,2280225,2631,2,1.0,0,y***,噪音扰民,上海路玉带河景区内，一到节假日就有好几个老人家噪音扰民，多次规劝都没有效果。,1644059861,223.104.170.*,已办理,已办理,未交办,0,0,青云谱区委书记,投诉,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1644117246, 北京市,,,False,2022-02-05
0,12821361,5672492,964,2,1.0,0,W***,关于物业管理的问题反映,上海规定外环内禁止燃放烟花，上海闵行区定点烟花购买点，限购高升与小鞭...,1644056837,101.86.250.*,已办理,已办理,未交办,0,0,闵行区区长陈华文,投诉,治安,微信小程序,,,,,0,1,,,,,,,0,0,1644123307, 上海市,,,False,2022-02-05
1,12821258,5584501,555,6,11.0,0,T***,扣工资不明，社保少交,上海**商业经营管理有限公司因公司经营不当撤场，公司自身原因导致我失业，无法做满1年，公司扣除员工1000元工作服费用，在职期间多次推...,1644054863,124.77.64.*,待回复,待回复,未交办,0,2,上海市委书记李强,求助,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1644117214, 上海市,,,False,2022-02-05
2,12820817,5672284,1249,6,1.0,0,后***,容缺办理驾驶证后未提交体检证明，驾驶证被锁定,因为现在在老家湖北   过年不方便跑去东莞   现在又马上要到上海那边工作,1644048097,59.63.204.*,已办理,已办理,线下交办,0,0,东莞市委书记肖亚非,求助,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1644062756, 江西省 南昌市,,,False,2022-02-05
3,12820246,5027883,566,5,7.0,0,江***,关于统筹规划昌北机场交通枢纽的建议,可以学习先进发达地区的做法，例如上海虹桥枢纽交通枢纽。把公交，地铁，机场，高铁，私家车统筹规划，高品质建设。大大的提升了不同交通形态的...,1644038425,101.87.107.*,已办理,已办理,线上交办,0,0,江西省省长叶建春,建言,城建,客户端,,,,,0,1,,,,,,,0,0,1644109638, 上海市,,,False,2022-02-05
4,12819063,5671658,2385,2,9.0,0,通***,通许县路灯什么时候能修一下！,还有就是上海路南北段路都修了，只剩下上海路中段没修，希望有关部门有空...,1644021319,223.90.152.*,已办理,已办理,线下交办,0,0,通许县委书记,投诉,三农,手机浏览器,,,,,0,1,,,,,,,0,0,1644044871, 河南省,,,False,2022-02-05
5,12816821,3379211,561,1,6.0,0,奥***,合肥新桥机场何时才能通地铁,合肥新桥机场远离市区，交通不便，大巴车等候时间较长，且运行时间也长，其它城市如南京武汉上海无锡机场都有地铁，咱们大合肥啥时间才能通地铁...,1643965366,36.161.55.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1644033293, 北京市,,,False,2022-02-04
6,12816065,5647622,557,1,11.0,0,x***,被随意解职拖欠工资,我是江苏省泗阳县王集中学老师，于1月6日回上海参加考试，1月8日学校以疫情防护为由，不让我从沪复返校。1月14日，年级主任陈x老师说代...,1643952427,183.193.160.*,办理中,待回复,线下交办,0,0,江苏省委书记吴政隆,咨询,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1644031603, 上海市,,,False,2022-02-04
7,12815039,4043606,555,5,14.0,0,c***,建议上海自考转考可以让数据多跑路,上海自考转出还要现场确认太麻烦了。现在疫情防控紧张，外地转考还要跑去上海</labe...,1643936313,106.34.130.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,教育,客户端,,,,,0,1,,,,,,,0,0,1644022773, 河南省,,,False,2022-02-04
8,12813808,3949920,1079,2,1.0,0,是***,密室逃脱类经营地点重大消防隐患,南昌市青山湖区上海路543号520park文创公园8号（老华安针织厂内）现经营“某娱乐工厂内”内部有多间封闭空间，消防措施严重不足（无...,1643895642,39.144.168.*,已办理,已办理,线上交办,0,0,南昌市委书记李红军,投诉,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1643965740, 北京市,,,False,2022-02-03
9,12813127,5295722,1232,2,7.0,0,领***,南国豪苑物业无理拒绝业主安装新能源汽车充电桩,上海地区有相同的案例，只有非自有产权车位才需要三分之二的业主同意，自有产权车位不需要！2.根据发改能源【2016】1611号文件，安装...,1643884205,113.86.244.*,已办理,已一次评价,未交办,0,0,湛江市市长曾进泽,投诉,城建,PC浏览器,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1643963432, 广东省 湛江市,,,False,2022-02-03
0,12806556,5667534,2494,6,1.0,0,1***,车子上牌,在上海买的新车准备回来上牌，于1月25号夜行至南京遇高速拥堵被一女司机追尾致前后被撞，前中网破损、右后轮上方围挡翘起来了。,1643736470,61.158.147.*,已办理,已办理,线下交办,0,0,淮滨县委书记,求助,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643784828, 河南省 开封市,,,False,2022-02-01
1,12806447,5576304,1101,6,11.0,0,长***,济南遴选报名范围可扩大至经济发达省市,为了避免公考移民，济南可以将遴选范围扩大至全国的发达省市，比如北京、上海、广州、深圳、天津等，加强在发达地区却又想回家建设的公职人员机...,1643731179,36.106.226.*,已办理,已办理,未交办,0,1,济南市委书记刘强,求助,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1643784828, 浙江省 杭州市,,,False,2022-02-01
2,12805604,3373495,551,5,2.0,0,W***,建议吉林省抓住时机打开国外汽车市场,看到一条新闻，写的是上海市2021年汽车出口量和外贸金额，2021年上海</labe...,1643717043,59.44.25.*,已办理,已办理,未交办,0,0,吉林省委书记景俊海,建言,政务,微信小程序,,,,,0,1,,,,,,,0,0,1643806778, 辽宁省 沈阳市,,,False,2022-02-01
3,12804473,5666838,555,6,14.0,0,y***,教师资格证笔试已报名但忘记缴费，是否可以补交,尊敬的书记您好，我是一名大学本科在校生，于2022年1月报名上海上半年的教师资格证考试，审核已经通过，在这之后由于对系统的不熟悉错过了...,1643696099,101.86.46.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1643713361, 上海市,,,False,2022-02-01
4,12801003,3325772,947,2,11.0,0,1***,农民工难,2021年三月到六月中旬，我在上海市徐汇区桂林路46号五月苑搞幕墙工作，上海</la...,1643611797,110.244.246.*,已办理,已办理,未交办,0,0,徐汇区委书记曹立强,投诉,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1643631803, 河北省 沧州市,,,False,2022-01-31
5,12800895,4969589,556,5,13.0,0,n***,希望出台公共场所禁止视频外放遏制噪音污染扰民,如今科技的跃进让人们快速的进入了打开手机就能刷视频的年代，但也同时增加了严重的噪音污染，由于时代的原因造成很多人没有一种自知与主动提升自身的精神文明，所以很多公共场合都会手机音量开到最大的发出视频噪音...,1643609974,114.85.128.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,环保,客户端,,,,,0,1,,,,,,,0,0,1643630949, 上海市,,,False,2022-01-31
6,12800572,5634302,1387,5,6.0,0,W***,关于兰州新区公交线路优化建议(兰州公交集团管,投资兰州新区经济发展的上海人,1643604984,125.75.40.*,已办理,已一次评价,未交办,0,0,兰州市委书记 朱天舒,建言,交通,微信小程序,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1643614339, 甘肃省 兰州市,,,False,2022-01-31
7,12800569,3154920,2264,1,7.0,0,s***,合肥上海产业园规划问题,你好，合肥上海产业园在去年5月公布启动规划招标以后就没有后续了，想咨询一下现在是什么进展？ 具体的规划出来了吗？,1643604941,112.32.66.*,待回复,待回复,未交办,0,1,肥东县委书记,咨询,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643614903, 上海市,,,False,2022-01-31
8,12799853,4002425,965,2,7.0,0,h***,讨要工资，还我血汗钱,本人2021年7月30日到2022年1月18日期间，在上海市嘉定区徐行镇娄陆公路和北和公路交叉口12英寸集成电路电子厂打工，干的是消防...,1643595149,120.219.88.*,已办理,已一次评价,未交办,0,0,嘉定区委书记陆方舟,投诉,城建,手机浏览器,,,,,0,1,,,4.6667,5.0,5.0,4.0,0,0,1643624100, 河南省,,,False,2022-01-31
9,12798142,5664365,556,2,7.0,0,郑***,破坏绿地搭违建,2022年1月，在上海市延安西路1030弄20号-40号居民小区中心绿化地带，有人毁坏绿地，搭建占地大于10平方米的水泥固定建筑物，且...,1643555103,183.193.161.*,已办理,已一次解释,未交办,0,0,上海市市长龚正,投诉,城建,PC浏览器,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1643599626, 上海市,,,False,2022-01-30
0,12798115,5664524,4641,2,7.0,0,W***,农民工被恶意欠薪三年，多次追讨无果,2019年在上海农工商平潭项目处务工四个月工资至今未发，多次讨薪无果，项目负责人从态度恶劣到拒接电话再到无法联系以至讨薪无门。,1643554852,117.136.82.*,已办理,已办理,未交办,0,0,平潭综合实验开发区党工委书记赖军,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1643592044, 北京市,,,False,2022-01-30
1,12796158,5634137,541,6,11.0,0,男***,说好年底发工资的，迟迟没到账,领导您好， 从2000年4月开始在受上海步宇建设工程有限公司去上海全...,1643537813,223.104.212.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,求助,就业,客户端,,,,,0,1,,,,,,,0,0,1643592044, 北京市,,,False,2022-01-30
2,12795598,3513095,1790,6,11.0,0,余***,金融街金悦府,今年5-6月份在金融街金悦府8号楼罗*勤手下干活，本项目为上海建工承建。余*和夏**所拖欠工资为1万3千多元，期间罗*勤为我们打了欠条...,1643532389,223.104.215.*,已办理,已办理,未交办,0,0,新津区委书记,求助,就业,客户端,,,,,0,1,,,,,,,0,0,1643554034, 北京市,,,False,2022-01-30
3,12795026,4376160,4254,1,6.0,0,P***,上海自驾开往壶镇高速收费疑义,本人于1月30日上午从上海上沪昆高速往缙云壶镇方向自驾，本想到鉴湖服务区休息，开错路口到绍兴南出口收费113元人民币，后又马上掉头绍兴...,1643527143,223.104.159.*,已办理,已一次评价,未交办,0,0,缙云县委书记,咨询,交通,客户端,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1643549640, 北京市,,,False,2022-01-30
4,12794681,5663186,873,2,4.0,0,寡***,顺丰快递损坏我电脑不给理赔,2022年1月15号使用顺丰快递，从上海寄往沈阳一个台式电脑，保价5000元 ，听取快递员的建议打了木箱，快递于2022年1月17日到...,1643523761,223.104.175.*,已办理,已办理,未交办,0,0,沈阳市委书记王新伟,投诉,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1643549464, 北京市,,,False,2022-01-30
5,12794231,5662959,555,6,12.0,0,夜***,健康码异常6天求助,我在2022年01月03日从加拿大坐飞机到上海进行14+7隔离，于2022年01月24号解除隔离。,1643518913,112.50.89.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1643545775, 上海市,,,False,2022-01-30
6,12793437,5310813,588,2,11.0,0,5***,农民工资,我们于2021年4月起在丽江度假区工地上班，建设单位复星文旅，施工单位上海建工，自7月份开始拖欠我们工资 ，我们向相关部门反映，经过多...,1643511531,39.128.6.*,已办理,已办理,未交办,0,0,云南省省长王予波,投诉,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1643527405, 北京市,,,False,2022-01-30
7,12792885,5507927,599,5,5.0,77,Z***,是否可以把乌鲁木齐广播电视塔改造旅游景点？,电视塔的上面有个玻璃屋，可能安全问题，或者建筑历史遗留问题，上面荒废很多年了，作为市民，看到这里，我实在觉得可惜浪费了，我希望政府能把这个电视塔改造成乌鲁木齐旅游景点，一个观光点，市民可以乘坐观光电梯...,1643506764,124.117.87.*,待回复,待回复,未交办,0,0,新疆维吾尔自治区党委书记马兴瑞,建言,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1643544250, 新疆维吾尔自治区 乌鲁木齐市,,,False,2022-01-30
8,12790708,5661268,2214,5,10.0,0,不***,建议大年三十限时放烟花,"1.国家一直在强调传统文化，除夕放烟花几千年的习俗就存在不能因为莫须有的环境污染取消
2.国内多个城市包括一线城市上海近年来已限时限区...",1643466771,223.77.136.*,已办理,已办理,未交办,0,0,宜都市委书记,建言,文娱,手机浏览器,,,,,0,1,,,,,,,0,0,1643546415, 湖北省 孝感市,,,False,2022-01-29
9,12790098,5634473,967,2,11.0,0,W***,拖欠工资,上海建工五建集团临港泥城指挥部，拖欠工资，希望能给解决,1643462633,61.54.252.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1643549426, 河南省 鹤壁市,,,False,2022-01-29
0,12790063,5415879,567,6,4.0,0,W***,农民工要薪,2021年3月份一7月份我们在济南市历城区香溢华庭小区打工，工程完工后老板虞*良（上海晓丽安装公司）和（总包华海建设有限公司）拒付我们...,1643462396,183.210.77.*,已办理,已办理,未交办,0,0,山东省委书记李干杰,求助,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1643546571, 江苏省 扬州市,,,False,2022-01-29
1,12789698,5660628,1101,2,11.0,0,W***,讨要农民工工资,建设单位：新城控股集团股份有限公司，总包单位：济南华海建设集团有限公司，劳务公司：上海晓俪建筑工程有限公司，我的老板叫虞*良，电话：1...,1643459652,223.88.195.*,已办理,已办理,未交办,0,0,济南市委书记刘强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1643545775, 河南省 开封市,,,False,2022-01-29
2,12787129,5642157,558,5,12.0,0,轮***,江苏什么时候可以延长产假？,上海，浙江和安徽应对人口快去下降，纷纷出台了相关政策，比如延长产假时间，江苏迟迟没有动静。希望政府能尽快出台相关政策，也是千万育儿家庭...,1643441308,114.222.179.*,办理中,待回复,线下交办,0,1,江苏省省长许昆林,建言,医疗,客户端,,,,,0,1,,,,,,,0,0,1643463363, 江苏省 南京市,,,False,2022-01-29
3,12786835,5659465,555,2,11.0,0,王***,唯存(上海)企业拖欠薪资并欠缴个人社保公积金,"我和该公司,全名唯存(上海)网络科技有限公司 在2021.10月签完赔偿协议,并且协议中规定在10月末会将我这部分钱发给我
但截至今日...",1643438567,180.168.154.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1643464379, 上海市,,,False,2022-01-29
4,12786760,2624486,556,6,12.0,0,华***,关于虹口区疫情隔离期间收取餐费问题,月12日在本市接种疫苗在观察期间于一名确诊者（后确诊）在一起等待观察，后被判为密集者，我老婆和2个孩子被判定次密集，我们积极响应政府的防疫工作，于1月16日把我们一家四口送到虹口区第二集中管理点隔离（...,1643437855,61.152.208.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1643507437, 上海市,,,False,2022-01-29
5,12786753,5621731,584,6,11.0,0,W***,拖欠农民工工资。,（公司名称：上海中铁五局，公司具体地址不详）经理：王**，电话1878896****;包工头：何*，电话1988163****。拖欠本...,1643437816,221.180.206.*,已办理,已办理,线上交办,0,0,四川省省长黄强,求助,就业,微信小程序,,,,,0,1,,,,,,,0,0,1643459278, 辽宁省,,,False,2022-01-29
6,12785395,4730867,4687,2,7.0,0,热***,彰泰新旺角违规收取“团购费”,我们在缴纳后开发商称这是一家上海的的销售代理机构帮收取，并给了两万元收据给我们，没有发票，所签署的协议也没给我们备份。请问根据规定这项...,1643425288,221.7.215.*,待回复,待回复,未交办,0,1,南宁国家经济技术开发区党工委书记,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1643465487, 广西壮族自治区 梧州市,,,False,2022-01-29
7,12785142,4856542,2522,6,11.0,0,D***,工资,我们一众农民工兄弟，在椰海大道旁的长影环球100宝龙城Z03地/Z02地块工地干活，受雇于:上海嘉展建筑装潢有限公司，给他们干室内装修...,1643423138,171.82.215.*,已办理,已办理,未交办,0,1,秀英区委书记,求助,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1643512428, 湖北省 武汉市,,,False,2022-01-29
8,12783650,2376797,555,6,11.0,0,为***,干完活不付工费,1，我和几个老乡给（上海拙x装饰设计工程有限公司）承接的位于甘肃省兰州市皋兰县忠和镇盐池社区保利领秀山五区别墅区16-3-1xx房子（...,1643403827,223.104.27.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1643507437, 北京市,,,False,2022-01-28
9,12781759,3564870,556,5,6.0,0,W***,建议铁路上海局集团公司增加高峰临客,豫南的漯河，驻马店和信阳在上海工作上学的百姓非常多，目前从豫南开往上海</label...,1643374612,223.104.244.*,已办理,已办理,未交办,0,0,上海市市长龚正,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1643514059, 北京市,,,False,2022-01-28
