,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
1,12209573,3157855,543,2,12.0,0,尹***,境外返冀人员，第一入境点隔离结束，返冀被收费,书记您好      我是石家庄市桥西区公民，我于12月2日从韩国飞往青岛，属于入境人员在青岛隔离，我的行程信息也给社区工作人员汇报。...,1639039761,123.235.26.*,已办理,已办理,线上交办,0,0,河北省委书记王东峰,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1639296530, 山东省 青岛市,False,2021-12-09
2,12208763,1380802,1367,2,6.0,0,牛***,莲湖区大兴东路 福品香饭店 门口常年违停问题,为什么不能在那个地方尝试设置隔离桩或者拖车来解决,1639035600,113.200.149.*,已办理,已一次评价,未交办,0,0,西安市委书记方红卫,投诉,交通,PC浏览器,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1639199101, 陕西省 西安市,False,2021-12-09
3,12206840,5364525,917,2,4.0,0,l***,红旗大街亚朵酒店,隔离期间餐实在是太差了，基本没什么肉，有肉也就是两块，有的时候餐基本是全素，全素也就算了还特别少，四个菜都没有一个菜多，水果还有烂的情...,1639025223,60.219.151.*,已办理,已办理,线上交办,0,0,哈尔滨市委书记张安顺,投诉,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1639270028, 黑龙江省 哈尔滨市,False,2021-12-09
4,12205705,4103106,3281,2,13.0,0,W***,隔离人员的垃圾,南岗区王岗大街与西站大街交叉口恒大君庭七号楼旁，每天都有很多隔离人员的垃圾堆放在路口，有的用扇布盖着，也不拉走，每天都很多，我们每天从...,1639019161,112.102.240.*,已办理,已办理,未交办,0,0,南岗区委书记,投诉,环保,微信小程序,,,,,0,1,0.0,,,,,,0,3,1639190677, 黑龙江省 哈尔滨市,False,2021-12-09
5,12203574,1391438,2480,5,6.0,0,x***,建议规范社旗交通规划,建议取消建设路，红旗路，北京路道路内绿化带，拓宽道路车道数，绿化带变更栅栏隔离，理由如下：首先修道路的主要目的是为了通行，美观次之，每...,1639009249,123.11.20.*,已办理,已办理,未交办,0,0,社旗县委书记,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1639183755, 河南省 南阳市,False,2021-12-09
6,12202744,1382778,876,5,6.0,0,王***,重大安全隐患解决办法,"建议
撤销低速公路中间隔离带。将低速公路的中间隔离带，变成2米宽、黄...",1638999663,175.170.42.*,已办理,已一次评价,未交办,0,1,大连市市长陈绍旺,建言,交通,手机浏览器,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1639037799, 辽宁省 大连市,False,2021-12-08
7,12202686,5362656,1367,1,5.0,129,E***,咨询瑞典到贵阳入境西安的最新隔离政策,航班入境西安，请问最新隔离政策是什么？在西安隔离多少天？如何安排酒店...,1638997899,213.65.65.*,待回复,待回复,未交办,0,0,西安市委书记方红卫,咨询,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1639208775,热心网友,False,2021-12-08
8,12202168,5362427,1705,1,12.0,0,l***,请问去过鹿泉区需集中隔离多久,请问去过鹿泉区奥莱在亿佰德酒店隔离的学生需要隔离到哪天呢？12月5日...,1638977834,223.104.103.*,已办理,已办理,线下交办,0,0,莲池区委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1639180201, 北京市,False,2021-12-08
9,12202134,5362415,554,5,1.0,0,H***,防疫,省长您好，我是哈尔滨市道里区*****社区B6号楼1单元业主，社区在没有提前通知的情况下要求所有业主居家隔离,1638977481,60.219.226.*,已办理,已办理,线上交办,0,1,黑龙江省省长胡昌升,建言,治安,黑龙江省政府网站,,,,,0,1,,,,,,,0,0,1639033115, 黑龙江省 哈尔滨市,False,2021-12-08
0,12201744,5362137,575,2,4.0,0,在***,隔离酒店,福田区福华路73号***隔离酒店，房价高(380/1天) 卫生差(部分房蟑螂多只出末，部分人刚入住一晚因床单卫生而皮肤过敏)，而一日三...,1638974552,113.89.124.*,办理中,待回复,线下交办,0,0,广东省委书记李希,投诉,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1639179530, 广东省 深圳市,False,2021-12-08
1,12198837,3198971,875,5,6.0,0,中***,建议路中间安装金属隔离桩以及架设违法抓拍设备,高新园区蔡大岭对面通往普罗旺斯三期的道路上下班高峰期交通违法现象频现，持续很久没人管，双黄线掉头，逆行，路边肆意违停，存在极大交通安全隐患，建议路中间安装金属<label style='color:r...,1638959239,175.162.13.*,已办理,已办理,线上交办,0,0,大连市委书记胡玉亭,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1639020296, 辽宁省 大连市,False,2021-12-08
2,12198664,3942663,1404,2,2.0,0,M***,防疫政策过度解读,我从12.2上海到西安持有48h核酸，西安到张掖持有48h核酸，12.8张掖到酒泉持有48h核酸被告知无法入住我预定酒店且需要被隔离。,1638958305,180.95.132.*,已办理,已办理,线下交办,0,0,酒泉市市长唐培宏,投诉,政务,客户端,,,,,0,1,,,,,,,0,0,1639038384, 甘肃省 兰州市,False,2021-12-08
3,12198012,5154015,876,5,7.0,0,W***,钻石湾悦和山海小区最后一排临高压线,这悦和山海最后一排的房子建的却离火车道过近很大噪音却没有任何隔离措施，石油七厂搬迁也没有正式下文件吧？这火车道迁走也是遥遥无期。,1638954805,113.234.91.*,已办理,已办理,未交办,0,0,大连市市长陈绍旺,建言,城建,微信小程序,,,,,0,1,1.0,,,,,,0,1,1639025519, 辽宁省 大连市,False,2021-12-08
4,12197592,4373357,551,2,7.0,0,Z***,关于高新区新星宇樾府违建问题,，将樾府独立封闭却把车库口放在左岸小区内，后经相关部门确认为违建责令拆除，不久后二次建起铁丝网栅栏，又在相关部门要求下拆除，之后由于两方业主矛盾激化，相关部门做了调节，左岸同意樾府独立，但必须做到彻底...,1638952512,139.212.112.*,已办理,已办理,未交办,0,0,吉林省委书记景俊海,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1639038384, 吉林省 吉林市,False,2021-12-08
5,12196551,2621710,1136,2,6.0,0,C***,农业路沿线机动车和非机动车隔离护栏治理,农业路上文化路到天明路之间机动车和非机动车道之间的隔离护栏损坏移位，尤其是农业路27号院希尔顿欢朋酒店门口和农业路和天明路交叉口路南<...,1638947390,219.150.144.*,已办理,已办理,未交办,0,0,郑州市市长何雄（代）,投诉,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1639104966, 河南省 郑州市,False,2021-12-08
6,12195637,5358744,1217,2,13.0,0,广***,酒店设定在小学旁边,广州市天河区棠下村城市便捷酒店(棠下会展中心店)，长年用于疫情常规酒店，旁边就是科韵路小学，里面是大地公园，进入大地公园必经酒店，后面是居民区，隔离<...,1638941875,112.94.5.*,已办理,已办理,线上交办,0,0,广州市委书记林克庆,投诉,环保,PC浏览器,,,,,0,1,,,,,,,0,0,1639028455, 广东省 广州市,False,2021-12-08
7,12195625,5358779,1065,6,1.0,0,e***,入境厦门隔离结束之后无法邮寄行李,"领导您好，
12月17号我们将结束在厦门14天的隔离，但是威尼斯酒店防疫专办的工作人员不让邮寄行李，这一趟飞机从美国回来，我们带着一个...",1638941779,137.110.14.*,已办理,已办理,未交办,0,0,厦门市委书记崔永辉,求助,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1639265834,热心网友,False,2021-12-08
8,12195548,5358571,1119,2,7.0,0,域***,反映有关泰安岱岳区岳麓花园的相关问题,开发商擅自在小区内加了一堵隔离墙，致使一期业主无法使用小区内的活动中心楼跟小区西大门；2. 交房三年一直没有解决小区供暖；3. 小区消...,1638941323,114.241.105.*,已办理,已办理,未交办,0,0,泰安市委书记杨洪涛,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1639103820, 北京市,False,2021-12-08
9,12194528,5358274,5069,5,,116,Z***,疫情防控个人建议,2、针对“个人诊所”一定要派专门医护人员进行驻扎，不是所有人感冒都会去医院拿药的，部分卫生室依然存在接诊情况，那就需要在进入的一瞬间进行核酸检测，早发现，早<label style='color:re...,1638935058,119.178.95.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1639181491, 山东省 聊城市,False,2021-12-08
0,12194128,5357978,1136,6,2.0,0,S***,健康码转码,目前从上海低风险地区回来需要隔离吗？,1638933147,42.226.63.*,已办理,已办理,未交办,0,0,郑州市市长何雄（代）,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1639031089, 河南省 新乡市,False,2021-12-08
1,12194018,5357714,553,6,12.0,0,W***,求助,11月29日隔离，隔离点对应的医院没有相应的设备。由于我的病情发展迅...,1638932646,111.42.229.*,已办理,已办理,线上交办,0,0,黑龙江省委书记许勤,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1639101423, 黑龙江省 哈尔滨市,False,2021-12-08
2,12193731,5357666,752,5,1.0,0,加***,关于长阳镇加州水郡西区路边停车问题,近期看到交管部门已在原有小十字路口处加装红绿灯，并在路边加设隔离栏，白天乱停现象有所减少，但是夜晚仍然有较多车辆直接停到小十字路口四周...,1638931406,203.86.80.*,已办理,已办理,未交办,0,0,房山区区长阳波,建言,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1638948162, 北京市,False,2021-12-08
3,12193540,4958953,850,1,12.0,0,呼***,咨询一下,昨天，发布一来我市的复阳患者轨迹，本人在那个时间段也在万达，只不过不在三楼，现在本人已经自行隔离，刚才社区让家里人3天做2次核酸检测！...,1638930606,1.25.11.*,已办理,已办理,线上交办,0,0,呼和浩特市市长贺海东,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1639032417, 内蒙古自治区 乌海市,False,2021-12-08
4,12193447,4713989,4300,1,12.0,0,W***,宁波地区返乡需要隔离吗？,领导你好，我们在浙江宁波慈溪市工作，现在宁波海曙区不是被升级中风险地区了嘛，但是我在的慈溪为低风险地区，我老爹眼睛得了白内障看不见我要回来带他去看眼睛，但是现在这个情况我回来会不会被<label st...,1638930257,122.247.255.*,已办理,已办理,未交办,0,0,盐津县委书记,咨询,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1639100036, 浙江省 宁波市,False,2021-12-08
5,12193387,5357601,579,5,14.0,116,Z***,高校放假,1.年末疫情形势严峻，很多地方一夜之间变成中高风险地区，如果高校依旧明年一月中旬放假，外省在海南读书的大学生难免不会遇到回家乡还要被隔离</label...,1638929941,183.254.39.*,已办理,已办理,未交办,0,0,海南省委书记沈晓明,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1639020296, 海南省 海口市,False,2021-12-08
6,12190884,4623789,554,2,2.0,0,H***,防控措施，,自此本人主动在家隔离，申请社区管控并贴封条。,1638899511,112.102.254.*,已办理,已一次评价,线上交办,0,1,黑龙江省省长胡昌升,投诉,政务,PC浏览器,,,,,0,1,,,4.0,4.0,4.0,4.0,0,0,1639099151, 黑龙江省 哈尔滨市,False,2021-12-07
7,12190687,4238780,3573,2,2.0,0,书***,问题咨询,我母亲于3日中午从南宁琅东客运站乘车回横州，6日晚被通知需要进行隔离，原因是出行轨迹与时间跟确诊病例有重合。之后接到新通知，我父亲当晚...,1638892790,117.183.73.*,已办理,已办理,未交办,0,0,横州市委书记,投诉,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1638929981, 北京市,False,2021-12-07
8,12190455,5356465,1032,2,6.0,0,c***,高速东出入口噪音问题,高速东出入口已经在11月份正式开通，但是路边噪音隔离带做了一半留一半。旁边小区(鸠江区产业新城，时光里，东方御府)噪音很集中，想问一下...,1638890459,36.63.206.*,已办理,已一次评价,未交办,0,0,芜湖市市长宁波,投诉,交通,客户端,,,,,0,1,0.0,,1.6,1.0,3.0,1.0,0,1,1639207559, 安徽省 合肥市,False,2021-12-07
9,12188788,4314314,861,1,12.0,0,吉***,鄂温克自治旗执行隔离政策,本人于11月20日从满洲里返回海拉尔，自11月27日至今一直居家隔离，现在能查到的防疫政策是执行14天<label style='co...,1638881083,111.127.8.*,已办理,已一次评价,线上交办,0,0,呼伦贝尔市委书记高润喜,咨询,医疗,手机浏览器,,,,,0,1,,,4.7,5.0,5.0,4.0,0,0,1639030449, 内蒙古自治区 呼伦贝尔市,False,2021-12-07
0,12188767,5355714,2371,2,7.0,0,W***,物业强行规划地下车库,还把车库主路设置隔离柱子堵死，堵占消防通道！,1638880980,39.149.3.*,已办理,已办理,未交办,0,0,新郑市委书记,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1638952370, 北京市,False,2021-12-07
1,12187993,5355320,841,1,1.0,0,聂***,入境人员返运被要求14+14集中隔离,您好，我是境外入境返晋人员，正在太原市进行 14 天的集中隔离，被运城社区告知返晋后不能居家<label style='color:r...,1638876570,223.104.197.*,已办理,已办理,线上交办,0,1,运城市委书记丁小强,咨询,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1638930436, 北京市,False,2021-12-07
2,12187714,3178342,1368,6,7.0,0,晴***,西燃阿房佳苑房产证问题,"尊敬的市委领导:
我们是阿房一路西燃阿房佳苑的业主，从交房到现在5年时间，依然没有拿到房产证，甚至没有网签备案，前段时间居家隔离都查无...",1638874943,113.140.161.*,已办理,已办理,未交办,0,0,西安市市长李明远,求助,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1638943607, 陕西省 汉中市,False,2021-12-07
3,12186716,5354692,1169,2,14.0,0,一***,投诉,随后业务员添加了我的微信并向我推荐课程，我表示资金不足，机构人员提出可以办理分期入学，还承诺报名后会有督促学等服务，当晚他们要我的身份证照片，银行卡信息，在我本人未操作的情况下，在分付君贷款软件进行贷...,1638868808,122.233.94.*,待回复,待回复,未交办,0,0,武汉市委书记郭元强,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1638926531, 浙江省 杭州市,False,2021-12-07
4,12186528,3059051,5113,2,1.0,0,w***,大学城U城片区交通混乱持续已久，盼早日解决,红色为现有加装隔离带，蓝色区域为最早U城片区的人行道设置，路口有左转标识，后来被消除，绿色为U南的一个主要人行路口，一直无红绿灯设置。...,1638867999,218.70.255.*,已办理,已办理,未交办,0,0,重庆高新区党工委书记熊雪,投诉,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1638953280, 重庆市,False,2021-12-07
5,12186393,5354383,1289,5,6.0,0,西***,西区大道天润路（红高路）口拥堵问题,西区大道天润路（红高路）口，该路口位于高新西区和郫都区红光镇交界处，自从地铁6号线通车以后，西区大道加装非机动车隔离栏之后，每天早晚高...,1638867319,182.150.112.*,已办理,已办理,线上交办,0,0,成都市委书记施小琳,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1639018170, 四川省 成都市,False,2021-12-07
6,12185777,5354175,548,6,12.0,0,钵***,费用问题,我是25号来自满洲里来呼市参加考试的考生，27号被要求集中隔离，当时负责人和我说隔离...,1638864424,1.27.51.*,已办理,已办理,线上交办,0,0,内蒙古自治区主席王莉霞,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1639097274, 内蒙古自治区 通辽市,False,2021-12-07
7,12185390,5353841,1029,2,7.0,0,南***,关于安建翰林天筑小区地下室存在安全隐患,本小区高层已经交付，开发商还在施工，且施工区域未做任何隔离措施，施工车辆对地下室已经造成多处破坏，不管从安全还是从业主权益放面都不符合...,1638862487,223.240.249.*,已办理,已办理,未交办,0,0,合肥市委书记虞爱华,投诉,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1639014095, 安徽省 合肥市,False,2021-12-07
8,12184925,4951223,539,5,7.0,0,h***, 询问朝阳区西直河集体租赁住房配套设施,此外康化桥是双向2车道公路，没有中央隔离，部分车辆需要跨越道路中心线去往五环路或者老君堂、亦庄新城方向，并且这条道路没有<label ...,1638860451,221.220.135.*,已办理,已办理,线下交办,0,2,北京市委书记蔡奇,建言,城建,PC浏览器,,,,,0,1,1.0,,,,,,0,1,1638926954, 北京市,False,2021-12-07
9,12184855,5353598,3464,5,7.0,0,l***,青城山路通行拥堵问题严重，亟需扩建缓解压力,满足该交通岗日益増长的左转和掉头车辆通行需求，缩短车辆排队时间和距离，减缓南北通行主干道通行压力，提升南北主干道通行效率；3.道路拓宽后，将新拓宽的道路标识重新规划、增设交通违法提示牌与交通违法拍照设...,1638860173,60.16.182.*,已办理,已办理,线下交办,0,0,皇姑区委书记,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1639126906, 辽宁省 沈阳市,False,2021-12-07
0,12184449,5353493,895,6,12.0,0,小***,隔离解除后.行程码依旧是红色,本人于12.6号解除疫情隔离，但是行程码到7号还未转为绿色，社区反馈需要8~9号才可以恢复绿色，但是我需要出差，红码严重影响我的出行，...,1638858178,223.104.175.*,已办理,已办理,未交办,0,0,铁岭市委书记宋诚,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1639030904, 北京市,False,2021-12-07
1,12184075,3712087,752,5,6.0,0,天***,黄实线位置建议增设隔离栏,该违法问题虽小，但建议相关部门现场调研，在黄实线处加装低矮的隔离护栏，确保此处因违法频发造成不必要的交通拥堵。,1638856005,117.136.0.*,已办理,已一次评价,未交办,0,0,房山区区长阳波,建言,交通,客户端,,,,,0,1,,,3.8,2.0,5.0,5.0,0,0,1638957800, 北京市,False,2021-12-07
2,12183476,5352883,554,5,2.0,0,H***,佳木斯市前进区防疫,2021年11月28日持绿码返回佳木斯，12月3日根据疫情防控要求一人一户居家隔离，然后4号晚上突然通知需要集中<label styl...,1638852450,1.190.184.*,已办理,已一次评价,线上交办,0,1,黑龙江省省长胡昌升,建言,政务,黑龙江省政府网站,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1638967666, 黑龙江省 哈尔滨市,False,2021-12-07
3,12182734,4923627,1008,2,6.0,0,有***,城东路与天目山西路北向南路口隔离栏设置违规,1、要求交管部门拆除违规隔离栏，恢复非机动车道直行和左转的路权；2、发生交通事故如果是违章造成，违章人要自己承担责任，因为有人违章造成...,1638848428,220.191.3.*,已办理,已一次评价,未交办,0,0,杭州市市长刘忻,投诉,交通,PC浏览器,,,,,0,1,1.0,,1.6,1.0,3.0,1.0,0,1,1638869522, 浙江省 杭州市,False,2021-12-07
4,12181440,4883371,921,6,5.0,0,小***,想咨询疫情隔离问题,父母在鸡西想来北京看我，现在的隔离政策到底是什么？已问过可以来北京，从北京回去是否要...,1638842841,121.69.29.*,已办理,已办理,未交办,0,0,鸡西市委书记于洪涛,求助,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1638948701, 北京市,False,2021-12-07
5,12181436,5351718,5069,5,,116,Z***,境外归国人员隔离期能否调整为21天,目前14天的隔离政策，经常发现之后出现阳性，居家隔离不能保证家人不被...,1638842832,223.104.204.*,待回复,待回复,未交办,0,1,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1639181491, 北京市,False,2021-12-07
6,12181354,5351613,3469,1,12.0,0,W***,隔离问题,大连回沈阳还需要隔离吗，我现在想回沈阳办事，很重要怕隔离耽误时间。,1638842523,61.161.161.*,已办理,已一次评价,未交办,0,0,于洪区委书记,咨询,医疗,微信小程序,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1638948701, 辽宁省 沈阳市,False,2021-12-07
7,12181123,2678073,1299,6,7.0,0,W***,东原观天下一期桑林路拥堵成患,1.桑林路上二桥匝道口加装红绿灯，道路中间设置隔离栏，同时路边乱停乱放情况严重，都导致此条道路越来越堵！,1638841445,220.166.58.*,已办理,已办理,线下交办,0,0,绵阳市委书记曹立军,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1638948701, 四川省 绵阳市,False,2021-12-07
8,12180392,5351115,547,6,12.0,0,南***,隔离费用我们承担不起,日去牙克石教育局给孩子加盖高考报名公章，我和我爱人下午16：17乘坐4187牙克石至海拉尔2号车厢85和75座位，车上有一名乘客在满洲里检测出1例新冠患者，我和爱人定为密切接触者，孩子次密接触者，现我...,1638837630,60.31.110.*,已办理,已办理,线上交办,0,4,内蒙古自治区党委书记石泰峰,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1638930134, 内蒙古自治区 呼伦贝尔市,False,2021-12-07
9,12179065,2984872,1147,1,12.0,0,W***,新乡市红旗区隔离政策,目前在第一入境点（青岛）进行集中隔离，隔离14天后回家（红旗区洪门镇...,1638808602,39.65.147.*,已办理,已办理,线下交办,0,0,新乡市委书记李卫东,咨询,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1638930134, 山东省 济南市,False,2021-12-06
0,12179047,2221312,805,6,7.0,0,劳***,拖欠工资,因管材不到位产生很多误会导致中间扯场，经双方协调欠薪5.5万答应21年10月10日付清，至今未付，还有福瑞克燃气公司保证人岳总签字，他的电话号码是150 3209 ****还请领导给予帮助，现在因在外...,1638808185,183.190.90.*,已办理,已办理,线上交办,0,0,石家庄市委书记张超超,求助,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1638869090, 山西省 运城市,False,2021-12-06
1,12178305,5350378,1411,5,7.0,80,Z***,关于药费报销问题,我父亲因血压突然降低在西宁市中医院住院，本已可以出院，但西宁市中医院突发疫情，我父亲被隔离，后被转至西宁市第三人民医院<label s...,1638801512,139.170.85.*,已办理,已办理,线下交办,0,0,西宁市委书记陈瑞峰,建言,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1638944721, 青海省 西宁市,False,2021-12-06
2,12177303,5349749,875,2,12.0,0,l***,隔离相关问题反映,我们在庄河大学城隔离，后被集中隔离。未解除<label style=...,1638796295,223.102.31.*,已办理,已办理,线上交办,0,0,大连市委书记胡玉亭,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1638944142, 辽宁省,False,2021-12-06
3,12176492,1923555,823,2,12.0,0,晴***,医院“隔离病房&quot;不隔离,2021年11月17号晚，女儿因感冒发烧去某医院发热门诊看病，大夫安排我们住4号病室隔离治疗，18号下午，隔壁5号病室收治一发烧病人，...,1638792790,120.7.175.*,办理中,待回复,线下交办,0,0,廊坊市委书记杨晓和,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1638925747, 河北省 廊坊市,False,2021-12-06
4,12176463,5349019,2120,2,7.0,0,下***,惠安世纪公馆无良开发商物业,1开发商延期交房5个月（未任何赔偿说句疫情就想糊弄过关）2020年过年疫情全面居家隔离至元宵节后一星期复工（正常工人返回工地也是元宵节...,1638792680,175.43.81.*,已办理,已办理,未交办,0,0,惠安县委书记,投诉,城建,PC浏览器,,,,,0,1,1.0,,,,,,0,1,1638933175, 福建省 泉州市,False,2021-12-06
5,12176192,5332303,554,9,2.0,0,H***,关于所在区隔离费用，核酸价格问题后续解决情况,关于我之前所反映的：佳木斯市向阳区隔离费用，核酸价格的问题，向阳区疾控及社区已积极联系我，解释很明白，问题已解决，我很满意。感谢政府。,1638791434,113.7.56.*,已办理,已办理,未交办,0,1,黑龙江省省长胡昌升,感谢,政务,黑龙江省政府网站,,,,,0,1,,,,,,,0,0,1638933175, 黑龙江省 牡丹江市,False,2021-12-06
6,12175774,5348765,553,6,14.0,0,知***,考研考生，是否可以正常考试,黑河考生现居哈尔滨，经咨询得知由于疫情原因返回黑河需进行7+7天隔离，若疫情加重则可能<label style='color:red'...,1638789272,111.41.173.*,已办理,已办理,线上交办,0,1,黑龙江省委书记许勤,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1638866956, 北京市,False,2021-12-06
7,12175112,5348449,2740,6,6.0,0,Z***,动力公司不及时维修导致事故 请求赔偿,年11月14日早上在途经三角花园时，因道路结冰发生交通事故，造成我母亲右侧股骨下段骨折，后续了解到是因为动力公司不及时维修水管破裂而造成的道路结冰，发生多起交通事故后动力公司才采取措施将结冰地点拿挡板...,1638785673,111.22.86.*,已办理,已办理,未交办,0,0,白银区委书记,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1638932427, 湖南省 郴州市,False,2021-12-06
8,12174881,5348351,3716,6,1.0,0,W***,需要出满洲里考研,在满洲里滞留的考研人员，需要回吉林省隔离14天才能参加研究生考试，12月25日考研，再不回去就来不及考试了，请求政府尽快出政策解决！！...,1638784407,39.155.101.*,已办理,已办理,未交办,0,0,满洲里市委书记,求助,治安,微信小程序,,,,,0,1,,,,,,,0,0,1638930511, 北京市,False,2021-12-06
9,12173448,3226760,1323,5,1.0,0,w***,文化路靠成都银行侧人行道上长期违章停机动车,建议在人行道与机动车道边缘安装隔离栏杆、隔离桩和增设非机动车停车标识...,1638777866,121.32.34.*,已办理,已办理,线下交办,0,0,资阳市委书记元方,建言,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1638929981, 广东省 广州市,False,2021-12-06
0,12173426,5264244,2231,5,6.0,0,W***,关于荷沙复线隔离护栏增加防炫版的建议,荷沙复线目前车流量较大，特别是晚上大货车较多，且大部分开远光灯，非常刺眼，能否像福星到分水一样增加花篮，或者焊接防炫板阻挡对面车辆远光,1638777759,117.136.74.*,待回复,待回复,未交办,0,0,汉川市委书记,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1639124845, 北京市,False,2021-12-06
1,12172843,5342978,2826,2,5.0,0,隔***,隔离酒店卫生,罗湖晶都酒店隔离卫生极差，风扇全是尘埃风扇本身非常污糟而且黏手。相关部门请了解,1638774970,182.239.119.*,已办理,已一次评价,未交办,0,0,罗湖区委书记,投诉,旅游,客户端,,,,,0,1,0.0,,2.7,3.0,3.0,2.0,0,3,1638930134, 香港特别行政区,False,2021-12-06
2,12172754,5130829,2825,6,14.0,0,维***,深户研究生考生滞留哈尔滨，求助如何参加考试,"像我这种情况，因为不可抗力（突发的疫情）无法提前14天返深，可不可以安排隔离考场进行考试呢？
     麻烦您了！因疫情滞留太突然了，...",1638774498,111.31.58.*,已办理,已办理,未交办,0,0,福田区委书记,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1638859985, 天津市,False,2021-12-06
3,12172232,4577630,781,2,1.0,0,党***,万科观澜小区门口市政路违停严重。,万科观澜小区10月底交付，小区门口市政路路宽不足8米，却双侧两排违停车辆，导致进入小区只空出一辆车的宽度但凡对面驶入就会造成道路拥堵，建议此中三路中间铺设<label style='color:red...,1638771649,221.239.122.*,已办理,已办理,未交办,0,0,滨海新区区委书记连茂君,投诉,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1638862236, 天津市,False,2021-12-06
4,12172205,5346696,861,1,12.0,0,0***,关于集中隔离费用问题,我们第一时间上报了来海个人信息并明确表示希望居家隔离。社区工作人员以防疫指挥部政策要求集中<label style='color:re...,1638771448,106.40.115.*,已办理,已办理,线上交办,0,1,呼伦贝尔市委书记高润喜,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1638930160, 湖南省 长沙市,False,2021-12-06
5,12171598,5346492,1220,2,7.0,0,肖***,投诉物业不作为，侵占业主权益,开发商欺诈消费者，东门南门每天早上高峰期要堵车半个小时，如今商业天虹即将开业，物业直接不顾业主意见，强制性分割500多个车位给商业，并不做隔离</la...,1638767684,112.95.173.*,待回复,待回复,未交办,0,0,深圳市市长覃伟中,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1638929491, 广东省 深圳市,False,2021-12-06
6,12171106,3282002,592,5,6.0,0,意***,福银高速店张十字往西北方向路面有坑长期不修整,福银高速礼泉县店张十字往西北方向（礼泉县城）行驶十公里范围内，靠近中间隔离栏，一处路面有坑，长期未修整，影响过往车辆安全。,1638764797,36.45.243.*,待回复,待回复,未交办,0,0,陕西省省长赵一德,建言,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1638793958, 陕西省 西安市,False,2021-12-06
