,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
0,13931203,6403071,556,2,14.0,0,真***,复旦大学上海医学院过度防疫,2022年3月27日下午三时许，朋友按照防疫要求，前往校园递送食物（麦当劳），按照学校要求，在校门出集中消毒，等待下午六点取出。六时许，保安以此物品为外卖为由，禁止取出，私自扣押，拒绝沟通，以去问其队...,1648380421,101.94.98.*,已办理,已办理,未交办,0,0,上海市市长龚正,投诉,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1648438177, 上海市,,,False,2022-03-27
1,13930875,6402899,567,6,11.0,0,n***,中铁市政上海局泰诚水治理项目拖欠我两年工资,我是中铁市政环境建设有限公司（上海局），在山东泰安，泰诚水生态环境治理工程PPP项目泮河工程的人员，该项目于2020年11月聘用我在本...,1648377764,182.35.109.*,已办理,已办理,未交办,0,0,山东省委书记李干杰,求助,就业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648531647, 山东省 泰安市,,,False,2022-03-27
2,13930753,1393420,555,5,12.0,0,勤***,建议,市委书记，建议上海疫情防控每天全部核酸检测一段时间之后坚持以楼栋、楼层或者家庭为范围每天核酸检测一人次，以后可以是收集安全、生活和健康...,1648376468,61.158.231.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,建言,医疗,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1648434745, 河南省 周口市,,,False,2022-03-27
3,13929632,5497983,948,6,7.0,0,M***,小区物业将业主共有车位长期固定租给部分业主,"尊敬的区长：
      您好，我是徐家汇街道下辖南丹社区南丹小区的一名业主，我们小区由上海汇虹物业管理有限公司进行委托管理。本小区无...",1648367553,101.87.191.*,已办理,已办理,未交办,0,1,徐汇区区长钟晓咏,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648436925, 上海市,,,False,2022-03-27
4,13929368,6402123,555,6,4.0,0,枫***,疫情期间租赁国企房屋房租减免至今未兑现,我们是租赁了上海市浦东新区周东路782弄11号三间门面房的个体户，用来经营女子美容店，企业属于个体户，我们从2018年12月1日起一直...,1648365620,114.92.97.*,已办理,已办理,未交办,0,1,上海市委书记李强,求助,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648434745, 上海市,,,False,2022-03-27
5,13929096,6283638,555,2,1.0,0,p***,拒绝退款,后来我拨打了上海315投诉电话，希望能帮忙处理这个问题，结果直接没有人给我回复。希望有关部门可以帮我处理这个问题给，催促下<label...,1648363929,120.242.83.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648388038, 北京市,,,False,2022-03-27
6,13928580,5674654,555,6,11.0,0,c***,养老金计算问题,这应该是我递交人事档案太晚，还有我的退休既牵涉到异地社保转入，其中又有2000年－2004年，安徽原单位因经营困难，申请社保缓交，之后补交，这次社保转移，因无法律文书，不被<label style='...,1648360401,111.0.234.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1648388038, 浙江省 杭州市,,,False,2022-03-27
7,13928374,6401556,555,2,12.0,0,郭***,关于上海疫情精准区域化管理没有及时落实到位,请江川街道真正落实市级相关防疫措施，实现精准化筛查，如无法满足，请下发通知告诉居民街道现阶段真实情况。,1648358926,101.224.226.*,已办理,已办理,未交办,0,1,上海市委书记李强,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648436925, 上海市,,,False,2022-03-27
8,13928054,6264929,555,5,7.0,0,黄***,上海新房积分应考虑二胎三胎加分,"书记好：
关于目前上海购房积分政策，本义是将购房群体的购房需求迫切性进行区分，让部分群体优先购房。",1648356758,223.167.168.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648371370, 上海市,,,False,2022-03-27
9,13926823,6397109,555,6,2.0,0,深***,境外返沪人员随申码求助,本人于2022年3月6日入境上海，并且于3月20日完成14天集中隔离，并且选择留在上...,1648349329,180.167.108.*,已办理,已办理,未交办,0,1,上海市委书记李强,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648367516, 上海市,,,False,2022-03-27
0,13924704,6399965,3255,1,12.0,0,7***,疫情防控,本人是学生，实习从上海回来，因为受疫情影响健康码变黄，7天3检做完后依旧是黄码，到现在已经23天了，问了当地的相关人员就让我继续做核酸...,1648315996,120.226.207.*,已办理,已办理,未交办,0,0,洪江市委书记,咨询,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648349248, 河南省,,,False,2022-03-26
1,13923968,6398890,971,2,11.0,0,W***,恶意拖欠农民工工资,本人于2021年9月一日至2021年9月18日在包工头候恩冲手下在上海的恩喜村亭卫公路1789号从事焊工工作包工头候恩*手机号（158...,1648306138,61.242.135.*,待回复,待回复,未交办,0,0,金山区委书记刘健,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648433829, 江西省,,,False,2022-03-26
2,13923569,6399266,556,6,7.0,0,韬***,黄浦区百年旧区改造为何难，改革成果打折了,在市委市政府的坚强领导下，上海的改革开放前进的成绩有目共睹，成效显著。同时，城市发展也存在遗漏的地方，特向您汇报。不知为何黄浦区静修路...,1648303466,101.93.38.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1648362472, 上海市,,,False,2022-03-26
3,13923393,1081875,2280,1,7.0,0,m***,上海康强游乐公司在淮南的项目还建不建设？,上海康强游乐公司在高新区管委会投资签约了淮南高新区游乐园项目，将丰富市民娱乐生活，请问项目进展如何呢？还建不建设？谢谢,1648302418,183.167.154.*,已办理,已办理,未交办,0,1,田家庵区委书记,咨询,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648362614, 安徽省 池州市,,,False,2022-03-26
4,13923186,5326897,569,1,4.0,0,g***,健康码变黄码了,儿子在上海上班，用他的名字办的联通号给我用，今天接个联通公司 的电话变成黄码，怎么办，该找谁解决？谢谢,1648301297,223.90.77.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,咨询,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1648371839, 河南省 南阳市,,,False,2022-03-26
5,13921816,6398436,1051,6,7.0,0,博***,绿地集团宿州置业有限公司,宿马园区回复；因上海绿、地承建商、民工、有经济纠纷。未能解决，只能督促，别无它法。望领导能于相关企业沟通，早日复工…,1648293230,39.185.124.*,已办理,已一次评价,未交办,0,0,宿州市委书记杨军,求助,城建,客户端,,,,,0,1,0.0,,1.6,1.0,2.0,2.0,0,1,1648350924, 浙江省 宁波市,,,False,2022-03-26
6,13921110,6398096,1079,5,14.0,0,薏***,建议南昌修改体育中考政策,近来上海市、马鞍山市已出台相应政策以确保学生安全。综上所述，望市委书记能权衡利弊、审时度势，取消南昌市体育中考或修改耐力型项目标准，如...,1648287719,183.217.83.*,已办理,已办理,未交办,0,1,南昌市委书记李红军,建言,教育,客户端,,,,,0,1,,,,,,,0,0,1648349248, 江西省 九江市,,,False,2022-03-26
7,13920292,5561040,541,2,14.0,0,Z***,情况反映,全市小学生线上教学，只有上海道小学老师在教室按照45分钟线下课标准时长直播课程，与学生线上互动。曾打12345希望市教育局出具统一线上...,1648282306,111.31.19.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,投诉,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1648306804, 天津市,,,False,2022-03-26
8,13915402,6395143,555,2,7.0,0,h***,上海隔断房举报 重大安全隐患,上海市松江区九亭奥林匹克花园南区128号楼4xx存在违法隔断，把厨房和客厅私自改造隔断成房间进行群体出租，隔音和主体结构受严重影响，存...,1648247444,14.205.119.*,已办理,已办理,未交办,0,1,上海市委书记李强,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1648305868, 云南省 昆明市,,,False,2022-03-25
9,13914809,2769998,989,1,7.0,0,尹***,苏州颐万居置业公司欺骗政府欺骗群众虚假开盘,"8、赶到50多里外离上海更近疫情更为严重的昆山市昆山认筹地点。
但是当赶到认筹地点时发现，认筹地点开发商根本就不接受认筹，根本没有接待...",1648224331,223.104.4.*,已办理,已一次评价,线下交办,0,0,苏州市委书记曹路宝,咨询,城建,客户端,,,,,0,1,1.0,,5.0,5.0,5.0,5.0,0,3,1648367516, 江苏省 苏州市,,,False,2022-03-25
0,13913761,6352593,967,2,4.0,0,W***,补缴社保,本人2022年2月17日通过“ 上海代x同企业服务外包有限公司”入职到“ 上海</l...,1648217319,39.144.104.*,待回复,待回复,未交办,0,0,浦东新区区委书记朱芝松,投诉,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1648389388, 北京市,,,False,2022-03-25
1,13912918,6393845,3949,2,7.0,0,3***,光明海上海小区供暖主管道未接通却已交房給业主,牟平区光明海上海小区（烟台国际社区）已交房近两年，但是至今供暖主管道未接通，牟平区综合行政执法局却开出如图中不实证明，导致小区一直不能...,1648212434,112.224.135.*,已办理,已办理,线下交办,0,0,牟平区委书记,投诉,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648304225, 山东省 青岛市,,,False,2022-03-25
2,13912138,5648080,951,2,14.0,0,L***,上海万通研学占用学院费用不遇退款,我在2021年11月份通过微信报名上海万通的在职研究生，当时招生老师说，付款后会在12月开学开课，我于2021年11月21付完全款后，...,1648207414,115.231.140.*,待回复,待回复,未交办,0,0,静安区委书记于勇,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648389521, 浙江省 杭州市,,,False,2022-03-25
3,13911805,6388062,1135,2,7.0,0,w***,希望政府协调开发商退还我所交房款,我竟然相信了一个楼盘销售，后面家里人知道这件事以后，极力反对，无奈之下我只有跟销售说起来这件事，销售说他们公司可以处理，有录音为证，多次协商退款无果，后面还发律师函恐吓我们，我们都在<label st...,1648205188,222.190.5.*,已办理,已办理,线下交办,0,0,郑州市委书记安伟,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648274635, 江苏省 南京市,,,False,2022-03-25
4,13911437,6392994,4440,2,4.0,0,小***,到期不按时退押金,合肥市包河区申家公寓，合同已到期，按合同一周内退还押金，已逾期两周，还为退还，已退款公司在上海为由，口头表示退还，但是一直未给予行动，...,1648202752,58.243.254.*,已办理,已办理,线下交办,0,0,包河区委书记,投诉,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1648281014, 安徽省 合肥市,,,False,2022-03-25
5,13911286,6392856,539,6,6.0,0,h***,北京摇号政策建议更完善更多元化,北京摇号政策相对于深圳和上海，真的有太多需要完善1.从多元化角度，希望增加竞价模式：当前由于大家大量积压的车牌需求，滋生了很多类似假结...,1648201929,202.85.208.*,已办理,已办理,线下交办,0,1,北京市委书记蔡奇,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1648300185, 北京市,,,False,2022-03-25
6,13908913,6391333,555,1,11.0,0,a***,关于上海就业见习补贴未发放的情况反应,"尊敬的领导您好：
本人于去年8月参加本市大学生就业见习补贴，分区补贴与市补贴同时发放，现已于今年2月见习期满。但有一部分见习补贴迟迟未发（12月、1月市补贴共4144元与1月区补贴1295元）。目前已...",1648190682,101.86.82.*,已办理,已办理,未交办,0,0,上海市委书记李强,咨询,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1648273830, 上海市,,,False,2022-03-25
7,13908451,4170636,1043,5,6.0,0,d***,建议完善县内潜山、太湖、怀宁间交通,"建议在目前怀宁（石牌）-太湖（晋熙）班车基础上，效仿望江太湖合作方式，调整首末站为怀宁（石牌）-太湖（高铁站），论证如下：
1.怀宁目前40多万居民，其中石牌片区20多万人有到<label style...",1648188499,112.49.75.*,已办理,已办理,线下交办,0,0,安庆市委书记张祥安,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1648273393, 上海市,,,False,2022-03-25
8,13905726,6389255,5069,5,,0,主***,从精准防疫到主动防疫，从国家防疫到人民防疫,参考上海长亭宾馆事件。因此精准防控主要是针对于疫情传播后。我提议的主动防疫策略就是想解决更快速发现疫情，以及切断传播城市链的问题。主动...,1648175669,112.20.112.*,待回复,待回复,未交办,0,1,国家卫生健康委员会主任、党组书记马晓伟,建言,,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648345141, 江苏省 苏州市,,,False,2022-03-25
9,13904514,1181281,556,2,4.0,0,郎***,上海EMS普陀云岭营业部,"本人通过EMS寄送的快递（订单号：1244073413399）,3月19日到达上海普陀云岭营业部，但截至目前3月25日，一直未及时投递...",1648170576,210.45.248.*,已办理,已办理,未交办,0,0,上海市市长龚正,投诉,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1648262531, 安徽省 合肥市,,,False,2022-03-25
0,13904242,4221829,555,6,12.0,0,贺***,我们是无症状感染者，医院怎收取费用合理吗？,尊敬的书记我们在上海嘉定区瑞金北院隔离，2022年3月21号住的，到2022年3月25日，医院收取我128伙食费请上级复查是服否合理，...,1648169129,112.64.119.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648262531, 上海市,,,False,2022-03-25
1,13904238,4443566,2515,1,6.0,0,N***,嫘主公园至谭店道路,嫘主公园到谭店道路尤其是谭店大桥往西路太窄了，双向2车道，每天电动车，汽车共用一个车道，前面有电动车，后面汽车也过不去，只能跟在后面慢慢走，加上海</...,1648169109,39.182.44.*,已办理,已办理,未交办,0,0,西平县委书记,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1648431979, 浙江省,,,False,2022-03-25
2,13903728,2550301,550,5,6.0,0,W***,上海至大连的高铁发车时间。,能否让上海至大连的高铁发车时间提高四小时，每次从上海至大连，都是夜里...,1648165923,112.22.156.*,已办理,已办理,线下交办,0,1,辽宁省省长李乐成,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1648262531, 江苏省 徐州市,,,False,2022-03-24
3,13902681,6388356,967,2,7.0,0,龙***,上海浦东新区花木物业公司拒绝按照汽车充电桩,尊敬的领导您好，我是上海市浦东新区花木街道芳草苑的业主，因近期需要购买纯电动汽车一辆，需要在长租车位安装充电桩。,1648137351,218.82.173.*,待回复,待回复,未交办,0,1,浦东新区区委书记朱芝松,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1648255541, 上海市,,,False,2022-03-24
4,13901648,6359826,555,6,14.0,0,W***,高顿网校退课退款被拒绝,在上海实习期间，到上海高顿教育总部购买的课程，当时只有三千块实习攒下...,1648130144,220.177.5.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,教育,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648388038, 江西省 南昌市,,,False,2022-03-24
5,13900902,3427970,971,6,9.0,0,在***,申请农村大龄就业困难岗位补贴,我哭笑不得，我户口已经迁来上海21年了，原籍也没有土地（见附件） 求书记能伸出援手。多谢！,1648126414,183.193.129.*,已办理,已办理,未交办,0,0,金山区委书记刘健,求助,三农,客户端,,,,,0,1,0.0,,,,,,0,1,1648370185, 上海市,,,False,2022-03-24
6,13900363,3725788,2361,6,7.0,0,C***,欠薪求助,2021年12月我本人李x和工友李xx、李x在泾县时代广场做工，承包单位是上海京藤建设工程（集团）有限公司，承包人叫杨x和伍xx，杨x...,1648123470,223.104.244.*,已办理,已办理,线下交办,0,0,泾县县委书记,求助,城建,客户端,,,,,0,1,0.0,,,,,,0,1,1648389388, 北京市,,,False,2022-03-24
7,13898384,6386224,959,2,4.0,0,n***,投诉职优你（上海）教育科技有限公司拖欠合同款,2020年8月31日与职优你公司签订服务合同，21年10月20日填完退款资料，在合同规定的前提下开始进入退款程序，对方人员通知我60个工作日内到账，目前5个月过去了，依然没有收到退款。且对方交流困难，...,1648112429,183.192.22.*,已办理,已办理,未交办,0,2,杨浦区委书记谢坚钢,投诉,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648389388, 上海市,,,False,2022-03-24
8,13898059,2057458,1264,6,7.0,0,侗***,小小广告牌的作用,本小店在临桂人民路四巷口里，有一广告牌在巷子口，现在生意不好做，广告牌也没明显靠在房子旁，没影响城市的建设和市容，更填有人游客路人知道桂林市的生活，正所谓巷子里有乾坤，广告牌子更让人知道旅游城市里样样...,1648110919,116.1.76.*,待回复,待回复,未交办,0,0,桂林市市长李楚,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648254135, 广西壮族自治区 桂林市,,,False,2022-03-24
9,13898005,1341656,569,5,6.0,0,王***,关于列车运行图的建议,领导您好：建议增加邓州至上海方向的高铁列车，邓州去往长三角不方便，没有直达列车，需要郑州中转不方便，希望在下一次调整列车运行图的时候能...,1648110691,139.227.155.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1648271797, 上海市,,,False,2022-03-24
0,13897738,6312692,2364,2,7.0,0,风***,永威西郡三期电梯虚假宣传,现在永威西郡要将电梯品牌换成上海三菱，在购房合同里面玩文字游戏，涉嫌虚假宣传，希望领导重视。,1648109485,117.160.207.*,已办理,已一次评价,未交办,0,0,中原区委书记,投诉,城建,手机浏览器,,,,,0,1,,,3.4,1.0,5.0,5.0,0,0,1648431635, 河南省 平顶山市,,,False,2022-03-24
1,13897710,1454209,555,5,12.0,0,s***,全民抗疫凭核证通行,"现上海市网格化排查，逐个小区核检，核捡时只进不出，核捡后全面放行，虽是良策仍有漏洞，就是无症状携菌者进入仍可能造成前功尽弃。
建议，一...",1648109388,183.192.17.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,医疗,客户端,,,,,0,1,,,,,,,0,0,1648371714, 上海市,,,False,2022-03-24
2,13897412,6307795,556,1,14.0,0,莱***,上海英孚教育拒不退款,本人于2020年9月9日在上海英孚语言培训中心有限公司与课程销售花费7999元购买两年英语培训线上课程，其中7999为课程销售推荐定小...,1648107925,36.98.88.*,已办理,已办理,未交办,0,0,上海市市长龚正,咨询,教育,客户端,,,,,0,1,0.0,,,,,,0,1,1648368468, 浙江省 杭州市,,,False,2022-03-24
3,13893300,6383089,555,6,2.0,0,G***,一网通办，随申办 ，随申码申诉无果,"您好, 本人于3月6日从境外抵达上海开始隔离, 至今日18天一直在隔离酒店闭环管理中.",1648087191,180.164.219.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648127851, 上海市,,,False,2022-03-24
4,13891739,6382550,1071,5,14.0,0,S***,建议取消体育中考,目前上海已降低中考体育分值，请泉州市领导，泉州市教育局相关领导参考为盼，谢谢!,1648079403,36.251.139.*,待回复,待回复,未交办,0,2,泉州市委书记刘建洋,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1648097116, 福建省 福州市,,,False,2022-03-23
5,13891048,6382403,593,6,7.0,0,桐***,世茂宏建年后未开工影响正常交房,该地块位于土门墩街道，周边马滩兰州老街，简牍博物馆，西客站，未来的环球港双子塔等项目对周边环境也提升不少，作为上海世贸集团和兰州本土优...,1648066945,39.144.210.*,已办理,已办理,未交办,0,0,甘肃省委书记尹弘,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1648115832, 北京市,,,False,2022-03-23
6,13891020,6379203,4111,6,11.0,0,W***,老板恶意扣除工资,领导，您好，我在3月11号面试赢x网络科技（上海）有限公司，工作地点:昆山市花桥镇领峰国际2栋11xx。,1648064021,112.1.161.*,已办理,已办理,线下交办,0,0,昆山市委书记,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648165982, 江苏省 苏州市,,,False,2022-03-23
7,13890089,6381902,539,5,12.0,0,g***,建议规范隔离规范,其他城市（如上海）都有隔离证明开具渠道，方便市民工作请假和证明，北京无此渠道，助涨了社区工作者层层加码而无需担责。建议市级统一开具隔离...,1648046342,111.201.129.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,建言,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648091908, 北京市,,,False,2022-03-23
8,13889680,6381738,555,6,12.0,0,董***,随申码的颜色错误,但是我的随申码一直是红色，导致现在我入住不了上海的酒店，希望帮助到我的求助，在此非常感谢。,1648044068,39.144.44.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648101114, 北京市,,,False,2022-03-23
9,13888329,6380807,901,6,12.0,0,刘***,恳请领导帮助解决罕见病儿童特殊食品运输问题,一直以来，我们定期通过长春市儿童医院订购上海津佳食品有限公司等厂家生产的蛋白质粉、奶粉、淀粉米等特殊食品，此次订购特食的孩子包括30多...,1648036521,123.246.201.*,已办理,已办理,未交办,0,0,长春市委书记张志军,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1648090311, 辽宁省 沈阳市,,,False,2022-03-23
0,13887634,1572366,545,5,14.0,0,我***,建议精准防疫下，早日安排工科大学生返校复学,3、返校之后第一时间进行核酸检测、携带行李等物品彻底消杀；像上海市网格筛查一样，在核酸检测结果出来之前，对应宿舍施行48小时封闭管理。...,1648032822,180.165.237.*,待回复,待回复,未交办,0,0,山西省委书记林武,建言,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1648097116, 上海市,,,False,2022-03-23
1,13885579,4090916,555,2,12.0,0,热***,泥城卫生服务中心未上传核酸检测结果,本人于3月21日在泥城社区卫生服务中心雨中排队3小时做核酸，自费40元，但3月22日显示测试机构为上海六院东院，截止目前23日核酸结果...,1648022250,101.81.118.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,医疗,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648090311, 上海市,,,False,2022-03-23
2,13885243,6376420,4024,2,11.0,0,W***,拖欠工资，微信转账，未签劳动合同,公司:上海辞语智能科技有限公司。法人：刘x林。工作位置：临沭县阳光丽景23号楼211。老板自入职起工资都是微信转账支付宝转账，入职前承...,1648020752,112.224.65.*,已办理,已办理,线下交办,0,0,临沭县委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648100728, 山东省 青岛市,,,False,2022-03-23
3,13884947,6357952,555,6,1.0,0,g***,随申码错误变红,3月16日，19日在上海进行过鼻及咽喉的测试，均为阴性。 3月20号突然随申码变为红码，江苏苏康码及其他地区码均为绿码。目前隔离在<l...,1648019422,101.82.88.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648090311, 上海市,,,False,2022-03-23
4,13884589,5262961,5069,5,,0,曾***,建议大城市预防性建设方仓医院,2此轮疫情先后在多个大城市发生，青岛、上海、深圳、泉州都是人口在大几百万上千万的特大城市。,1648017543,223.104.53.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1648301046, 山西省,,,False,2022-03-23
5,13884436,4659643,539,5,14.0,0,A***,建议向特定区域人员扩大积分落户及人才引进规模,1.建议学习上海居转户和人才引进先进经验。北京现有834.8万外来人口，其中有部分是稳定居住和工作的人群，涉及孩子教育及高考问题对每个...,1648016692,223.104.42.*,办理中,待回复,线下交办,0,3,北京市委书记蔡奇,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1648085294, 山西省,,,False,2022-03-23
6,13881590,4430280,2307,5,1.0,0,x***,望江县第三小学门口交通的问题与建议,我身在大上海城市上班，周边的学校都会给到学校路段的特殊设置，比如：在上学前1小时，路边可供小汽车停放，放学也是给到1小时内停放，或者在...,1648003054,101.85.236.*,已办理,已办理,线下交办,0,0,望江县委书记,建言,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1648028659, 上海市,,,False,2022-03-23
7,13881462,3757225,556,5,12.0,116,小***,关于对上海市疫情管控的建议,"尊敬的领导您好：
      现在上海市疫情这么严峻，我发现还有人员在路面上没有佩戴口罩，有的人还在公司里上班且未佩戴口罩，所以我建议...",1648002443,58.246.128.*,已办理,已一次评价,未交办,0,1,上海市市长龚正,建言,医疗,PC浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1648020295, 上海市,,,False,2022-03-23
8,13880031,6376153,569,6,14.0,0,b***,急盼回复：高考体检因疫情不能按期参加怎么办,"敬爱的楼书记您好：
   我孩子是河南社会高考生，目前在上海封控区，无法回去参加高考体检。目前<label style='color:...",1647996181,39.149.52.*,已办理,已一次评价,线上交办,0,0,河南省委书记楼阳生,求助,教育,手机浏览器,,,,,0,1,,,4.0,2.0,5.0,5.0,0,0,1648090311, 北京市,,,False,2022-03-23
9,13879787,1490673,556,6,2.0,0,唐***,疫情期间优化蔬菜配送的建议,1、现在上海很多小区，菜市场也封闭了2、很多外卖生鲜平台价格高还难抢3、建议组织一些蔬菜商户配送，可以设置为几个蔬菜包，居民有偿付款。...,1647994748,101.224.3.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648018870, 上海市,,,False,2022-03-23
0,13879422,6376070,555,6,12.0,0,l***,随申码申诉,3月8号到上海完成14天集中隔离，但按照最新政策没有收到绿码。22号下午到23号拨打几十次12345 均无进展，无法入住酒店无法离开<...,1647992385,220.196.192.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648018214, 江苏省 徐州市,,,False,2022-03-22
1,13878525,6375734,969,2,14.0,0,c***,学校不批准真正迫切需要回家的上海学生居家隔离,华东政法大学目前已进入第二个7天隔离期，准许有需求的部分上海学生回家隔离，但是审批的标准令人不能理解。,1647965774,140.206.95.*,已办理,已办理,未交办,0,0,松江区委书记程向民,投诉,教育,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1648018074, 上海市,,,False,2022-03-22
2,13875465,4583866,1162,5,7.0,0,李***,小区因为疫情防控封了一个大门，造成严重堵车,我在神火大道上海城市花园居住，物业说由于疫情防控，社区让封了南门，结果造成早晚严重堵车，儿子怕上学迟到，只能将车停放南门外的宋城路，但...,1647948648,42.228.114.*,已办理,已办理,线上交办,0,0,商丘市市长摆向阳,建言,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1648090311, 河南省 郑州市,,,False,2022-03-22
3,13875404,6333162,5080,5,,0,童***,恳请将试管纳入医保全国实施,因身体原因，多年未孕，医生通知只能试管，花费巨大，我老公自己一人工作，在上海这边检查费就五千多，后期的一系列费用对我们这些打工人真的太...,1647948372,183.192.100.*,待回复,待回复,未交办,0,1,国家医疗保障局党组书记、局长胡静林,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1648107945, 上海市,,,False,2022-03-22
4,13874719,4288395,583,5,2.0,0,v***,省优秀青年人才高级职称申报评审标准单一的问题,例如，上海浦东留学回国人员落户政策中提到“在国内“双一流”建设高校获得全日制本科、学士及以上学历学位（中央直属及中科院各研究生培养单位...,1647944714,218.200.160.*,已办理,已办理,线上交办,0,1,四川省委书记王晓晖,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1648003824, 四川省 成都市,,,False,2022-03-22
5,13874271,6344527,965,6,4.0,0,刘***,贝菲特健身（江桥万达店）退款无法兑现,本人后因工作原因不得不离开上海，在2020年5月2日去门店想要办理退款，一共消费常规6节，私教拉伸4节，寻求退款时对方负责人留了个联系...,1647942076,117.143.4.*,已办理,已办理,未交办,0,0,嘉定区委书记陆方舟,求助,企业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1648026227, 上海市,,,False,2022-03-22
